Name	ORF
PET191	YJR034W
GEF1	YJR040W
YJR056C	YJR056C
IBA57	YJR122W
ENT3	YJR125C
HYM1	YKL189W
MRPL38	YKL170W
YPK1	YKL126W
PRR1	YKL116C
DHR2	YKL078W
MNR2	YKL064W
YKL050C	YKL050C
TUL1	YKL034W
YKL023W	YKL023W
HCS1	YKL017C
BYE1	YKL005C
AUR1	YKL004W
MRP17	YKL003C
MIC60	YKR016W
ALY1	YKR021W
BCH2	YKR027W
MRS4	YKR052C
DAD2	YKR083C
ISA1	YLL027W
SEC10	YLR166C
RPS16A	YMR143W
IMP1	YMR150C
RKR1	YMR247C
PSE1	YMR308C
YMR310C	YMR310C
PFS2	YNL317W
NCS2	YNL119W
LEU4	YNL104C
YPT53	YNL093W
IMP4	YNL075W
GPI15	YNL038W
RCM1	YNL022C
ASI3	YNL008C
HER1	YOR227W
MRS2	YOR334W
RAD17	YOR368W
YAL037W	YAL037W
FRT2	YAL028W
YAR023C	YAR023C
OSH1	YAR044W
YAR047C	YAR047C
YAR064W	YAR064W
YBL071C	YBL071C
YBR085C-A	YBR085C-A
ARP4	YJL081C
YJL070C	YJL070C
YAL067W-A	YAL067W-A
YBR196C-A	YBR196C-A
YCL012C	YCL012C
YCR108C	YCR108C
YER053C-A	YER053C-A
YFL041W-A	YFL041W-A
YGR240C-A	YGR240C-A
YH7C-A	YHR007C-A
NBL1	YHR199C-A
YHR212W-A	YHR212W-A
YHR213W-A	YHR213W-A
YIR021W-A	YIR021W-A
YIL046W-A	YIL046W-A
DPA10	YLR307C-A
YLR466C-B	YLR466C-B
YMR230W-A	YMR230W-A
YOL155W-A	YOL155W-A
YOR316C-A	YOR316C-A
YOR381W-A	YOR381W-A
YOR192C-C	YOR192C-C
YBR191W-A	YBR191W-A
HBN1	YCL026C-B
YDR426C	YDR426C
YFL063W	YFL063W
YML101C-A	YML101C-A
YOR053W	YOR053W
SNR161	snR161
SNR81	snR81
SNR82	snR82
SNR84	snR84
SNR86	snR86
BI3	Q0115
COX2	Q0250
SNR19	snR19
SNR17B	snR17b
SNR17A	snR17a
YH9W-A	YHL009W-A
SNR11	snR11
YIR018C-A	YIR018C-A
SNR14	snR14
YLL066W-B	YLL066W-B
NME1	NME1
YM1C-A	YMR001C-A
COA2	YPL189C-A
SNR191	snR191
YPR108W-A	YPR108W-A
YJL077W-B	YJL077W-B
EMT4	tM(CAU)M
YJL047C-A	YJL047C-A
SNR24	snR24
SNR3	snR3
SNR30	snR30
SNR32	snR32
SNR33	snR33
SNR34	snR34
SNR35	snR35
SNR36	snR36
SNR37	snR37
SNR4	snR4
SNR45	snR45
SNR46	snR46
SNR5	snR5
SNR55	snR55
SNR58	snR58
SNR64	snR64
SNR66	snR66
SNR7-L	snR7-L
SNR70	snR70
SNR72	snR72
SNR76	snR76
SNR79	snR79
SNR9	snR9
SUF9	tP(UGG)F
SUP5	tY(GUA)M1
SUP61	tS(CGA)C
YGR161W-C	YGR161W-C
tD(GUC)L1	tD(GUC)L1
tD(GUC)O	tD(GUC)O
tE(UUC)E2	tE(UUC)E2
tH(GUG)M	tH(GUG)M
tI(AAU)I1	tI(AAU)I1
tI(AAU)N1	tI(AAU)N1
tI(UAU)D	tI(UAU)D
tI(UAU)L	tI(UAU)L
tK(UUU)G1	tK(UUU)G1
tK(UUU)K	tK(UUU)K
tK(UUU)L	tK(UUU)L
tL(UAA)L	tL(UAA)L
tN(GUU)F	tN(GUU)F
tP(UGG)N2	tP(UGG)N2
tQ(UUG)D2	tQ(UUG)D2
tR(UCU)D	tR(UCU)D
tR(UCU)Q1	tR(UCU)Q1
tS(AGA)L	tS(AGA)L
tS(GCU)F	tS(GCU)F
tS(GCU)O	tS(GCU)O
tT(AGU)I1	tT(AGU)I1
tT(UGU)G2	tT(UGU)G2
tW(CCA)G2	tW(CCA)G2
tX(XXX)D	tX(XXX)D
NAG1	YGR031C-A
RPR1	RPR1
ADF1	YCL058W-A
PWR1	PWR1
YE8W	YEL008W
YGR115C	YGR115C
SNR190	snR190
YPR059C	YPR059C
YBL073W	YBL073W
YER135C	YER135C
YIL168W	YIL168W
YBL108W	YBL108W
YBR182C-A	YBR182C-A
YJR151W-A	YJR151W-A
YLR285C-A	YLR285C-A
YMR175W-A	YMR175W-A
YBR072C-A	YBR072C-A
YDR524W-C	YDR524W-C
YLR157W-E	YLR157W-E
YBL065W	YBL065W
YMLW-A	YML100W-A
YAL016C-B	YAL016C-B
YNL097C-B	YNL097C-B
YCR022C	YCR022C
YDL118W	YDL118W
YDR215C	YDR215C
YIR020W-A	YIR020W-A
YJL135W	YJL135W
YKR047W	YKR047W
YML012C-A	YML012C-A
MIN10	YFR032C-B
YGL188C-A	YGL188C-A
YGR146C-A	YGR146C-A
YHR050W-A	YHR050W-A
YKL096C-B	YKL096C-B
CMC4	YMR194C-B
YOR161C-C	YOR161C-C
YHR214C-E	YHR214C-E
COX26	YDR119W-A
YJL077W-A	YJL077W-A
DPC7	YKL065W-A
YEL059W	YEL059W
YJR128W	YJR128W
YJL032W	YJL032W
YCL074W	YCL074W
YDR034C-C	YDR034C-C
YLR122C	YLR122C
YLR149C-A	YLR149C-A
YLR154W-B	YLR154W-B
HSK3	YKL138C-A
YLR154C-H	YLR154C-H
YLR154C-G	YLR154C-G
MIN3	YMR182W-A
SPO24	YPR036W-A
WIP1	YDR374W-A
MAL61	MALT
MAL62	MALS
SUC4	SUC6
MAL63	MALR
YAL066W	YAL066W
YDR290W	YDR290W
YFL012W-A	YFL012W-A
VAR1	Q0140
YAR060C	YAR060C
YBL012C	YBL012C
STA2	STA2
YCR024C-B	YCR024C-B
PCC1	YKR095W-A
LSO2	YGR169C-A
YMR135W-A	YMR135W-A
YGR291C	YGR291C
YBL096C	YBL096C
YBL094C	YBL094C
MATA1	A1
YFL019C	YFL019C
YKR033C	YKR033C
YMR052C-A	YMR052C-A
YBR064W	YBR064W
YNL105W	YNL105W
YGL069C	YGL069C
YJR162C	YJR162C
YNL017C	YNL017C
YOR169C	YOR169C
YBLC	YBL100C
YJL195C	YJL195C
YKL223W	YKL223W
YDR521W	YDR521W
YMR326C	YMR326C
YDR182W-A	YDR182W-A
YGR204C-A	YGR204C-A
SLO1	YER180C-A
YOL097W-A	YOL097W-A
YAR035C-A	YAR035C-A
SNR73	snR73
YBLW-A	YBL100W-A
YBLW-B	YBL100W-B
YC1W-B	YCL001W-B
YOL159C-A	YOL159C-A
YJL052C-A	YJL052C-A
TYC1	YBR296C-A
YDR169C-A	YDR169C-A
YHR022C-A	YHR022C-A
YIL134C-A	YIL134C-A
YKL068W-A	YKL068W-A
YLR154W-E	YLR154W-E
YMR030W-A	YMR030W-A
DGR1	YNL130C-A
YNL067W-B	YNL067W-B
YOL164W-A	YOL164W-A
YOR376W-A	YOR376W-A
YPL119C-A	YPL119C-A
YBL071C-B	YBL071C-B
YHR214C-D	YHR214C-D
YOR325W	YOR325W
DAD3	YBR233W-A
YCL046W	YCL046W
YC1W	YCR001W
YCR038W-A	YCR038W-A
BUD25	YER014C-A
YLR235C	YLR235C
YML094C-A	YML094C-A
YML047W-A	YML047W-A
YN1W-A	YNR001W-A
YO8W-B	YOR008W-B
YOR314W-A	YOR314W-A
10	Q0010
17	Q0017
32	Q0032
AI5_BETA	Q0075
92	Q0092
BI2	Q0110
Q0142	Q0142
Q0143	Q0143
Q0182	Q0182
Q0255	Q0255
YAL056C-A	YAL056C-A
YAL034C-B	YAL034C-B
SUP17	tS(UGA)I
tR(UCU)G3	tR(UCU)G3
REP1	R0020C
RAF1	R0030W
COQ21	YBR230W-A
FLP1	R0010W
YCL048W-A	YCL048W-A
MEL1	MEL1
YJL113W	YJL113W
YJL136W-A	YJL136W-A
SNR41	snR41
SNR62	snR62
SNR71	snR71
AI3	Q0060
HED1	YDR014W-A
Q0297	Q0297
YBRW-A	YBR200W-A
YCR095W-A	YCR095W-A
YD3W-A	YDR003W-A
YDR194W-A	YDR194W-A
YDR246W-A	YDR246W-A
YG6W-A	YGL006W-A
YGR121W-A	YGR121W-A
YHR086W-A	YHR086W-A
LSO1	YJR005C-A
YL6W-A	YLL006W-A
YMR242W-A	YMR242W-A
YMR247W-A	YMR247W-A
YMR272W-B	YMR272W-B
YNL042W-B	YNL042W-B
YOR293C-A	YOR293C-A
YB8W-A	YBL008W-A
YLR412C-A	YLR412C-A
YOR034C-A	YOR034C-A
YBLW-C	YBL100W-C
FMP49	YER038W-A
YDL022C-A	YDL022C-A
CMI8	YDR461C-A
YE9C-A	YEL009C-A
YIL105W-A	YIL105W-A
ADE5	YGL234W
DUR1	YBR208C
ARG5	YER069W
